Unnamed: 0,country,designation,points,price,province,region_1,region_2,variety,winery
17910,US,Old Vine,85,15.0,California,Paso Robles,Central Coast,Zinfandel,Zin 91
17915,US,Three Creek Vineyard,85,40.0,California,Happy Canyon of Santa Barbara,Central Coast,Cabernet Sauvignon,Cimarone
17916,US,Marina Piper,85,20.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Cottonwood Winery of Oregon
17920,US,Estate Bottled,87,15.0,California,Paso Robles,Central Coast,Muscat Canelli,Eberle
17924,US,Mountain Cuvée,87,24.0,California,Dry Creek Valley,Sonoma,Red Blend,Gustafson Family
17925,US,Barrack Brand,87,40.0,California,Santa Ynez Valley,Central Coast,Bordeaux-style Red Blend,Happy Canyon Vineyard
17931,US,Champ des Fleurs,87,26.0,California,Napa Valley,Napa,White Blend,Venge
17934,US,Maroon Vineyard,87,60.0,California,Napa Valley,Napa,Cabernet Sauvignon,Maroon
17943,US,Phinny Hill,88,35.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Robert Ramsay
17944,US,Reserve,88,110.0,California,Rutherford,Napa,Cabernet Sauvignon,Round Pond
17948,US,Miller Ranch,88,22.0,California,Napa Valley,Napa,Sauvignon Blanc,Silverado
17956,US,Winemaker's Reserve,88,40.0,California,Temecula Valley,South Coast,Syrah,Callaway
17964,US,4 Boys Les Collines Vineyard,88,19.0,Washington,Walla Walla Valley (WA),Columbia Valley,Red Blend,J & J
17965,US,Les Collines Vineyard,88,35.0,Washington,Walla Walla Valley (WA),Columbia Valley,Malbec,J & J
17966,US,Kalaris Family Vineyard,88,26.0,California,Napa Valley,Napa,Sauvignon Blanc,Kalaris
17968,US,Rio Tinto Silvaspoon Vineyard,88,16.0,California,Alta Mesa,Central Valley,Red Blend,Lee Family Farm
17973,US,Two Barns Vineyard,94,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Domaine Serene
17974,US,Clone 115,94,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Fess Parker
17975,US,Sierra Madre Vineyard,94,65.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Testarossa
17976,US,Wichmann Dundee Estate,94,49.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Trisaetum
17985,US,Outer Limits,94,155.0,California,Napa Valley,Napa,Cabernet Sauvignon,Parallel
17986,US,Garys' Vineyard,94,60.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Roar
17987,US,The Funk Estate,94,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Saviah
17988,US,Sunny View,94,62.0,California,Russian River Valley,Sonoma,Pinot Noir,The Calling
17989,US,Ribbon Ridge Estate,94,49.0,Oregon,Ribbon Ridge,Willamette Valley,Pinot Noir,Trisaetum
17991,US,Bergström Vineyard,94,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Bergström
17992,US,Evenstad Reserve,94,70.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Domaine Serene
17993,US,Durant Vineyard Bishop Block,94,48.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Patricia Green Cellars
17994,US,Pellet Vineyard,94,95.0,California,Napa Valley,Napa,Cabernet Sauvignon,Pellet Estate
17995,US,Aurora Vineyard,94,63.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Ponzi
17996,US,Godspeed,94,95.0,California,Mount Veeder,Napa,Cabernet Sauvignon,Sbragia
17997,US,Tognetti Vineyard Brut,94,80.0,California,Carneros,Napa-Sonoma,Sparkling Blend,Schramsberg
17998,US,Old Stones,94,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Waters
18000,US,Abetina,94,105.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Ponzi
18010,US,Stone Tree Vineyard 1,92,48.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Brian Carter Cellars
18013,US,Burgonet,92,42.0,California,Russian River Valley,Sonoma,Pinot Noir,TR Elliott
18014,US,Vaca Mountain,92,45.0,California,Napa Valley,Napa,Petite Sirah,Envy
18015,US,Boushey Vineyard,92,55.0,Washington,Yakima Valley,Columbia Valley,Syrah,JM Cellars
18019,US,Heritage,92,18.0,Washington,Yakima Valley,Columbia Valley,Pinot Gris,pb
18020,US,East Bench,92,26.0,California,Dry Creek Valley,Sonoma,Zinfandel,Ridge
18023,US,Three Plumes,92,42.0,California,Russian River Valley,Sonoma,Pinot Noir,TR Elliott
18030,US,Winemaker's Reserve,92,40.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Souverain
18032,US,Highlands Estates Seco Highlands,92,35.0,California,Arroyo Seco,Central Coast,Pinot Noir,Kendall-Jackson
18034,US,Reserve,92,38.0,California,Livermore Valley,Central Coast,Petite Sirah,Concannon
18037,US,Sentinel Oak Vineyard Pyramid Block,92,40.0,California,Shenandoah Valley (CA),Sierra Foothills,Syrah,Terre Rouge
18041,US,Highland Estates Taylor Peak,92,50.0,California,Bennett Valley,Sonoma,Merlot,Kendall-Jackson
18046,US,Brut Champagne,92,65.0,California,Carneros,Napa-Sonoma,Sparkling Blend,Frank Family
18047,US,Diana's,92,55.0,California,California,California Other,Chardonnay,Testarossa
18048,US,Rosella's Vineyard,92,44.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Testarossa
18049,US,Rosella's Vineyard,92,75.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Bernardus
18050,US,Estate Grown,92,65.0,California,Carneros,Napa-Sonoma,Pinot Noir,Donum
18052,US,Olenik Vineyard,90,45.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Raptor Ridge
18054,US,Revelation & Sorek Bloc,90,24.0,Oregon,Umpqua Valley,Southern Oregon,Grüner Veltliner,Reustle
18055,US,Hook Vineyard,90,25.0,California,Santa Lucia Highlands,Central Coast,Grenache,Santa Cruz Mountain Vineyard
18058,US,Cooper & Karmere Vineyards,90,32.0,California,Amador County,Sierra Foothills,Barbera,Amador Cellars
18059,US,Cooper Ranch,90,26.0,California,Amador County,Sierra Foothills,Barbera,Andis
18061,US,Bailey Ranch Riserva,90,40.0,California,Adelaida District,Central Coast,Zinfandel,Bella Luna
18062,US,Makena,90,35.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,BKB
18063,US,Limited Release,90,45.0,California,Rockpile,Sonoma,Zinfandel,Black Stallion
18076,US,3 Clones,90,40.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Vidon Vineyard
18078,US,Estate,90,30.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Willamette Valley Vineyards
18079,US,Whole Cluster Rosé of,90,18.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Willamette Valley Vineyards
18080,US,Tonella Vineyard,90,90.0,California,Rutherford,Napa,Cabernet Sauvignon,Sequoia Grove
18081,US,Orchard Block,90,70.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Sokol Blosser
18082,US,Boushey Vineyard,91,25.0,Washington,Yakima Valley,Columbia Valley,Marsanne,McCrea
18088,US,Manzana Vineyard,91,50.0,California,Green Valley,Sonoma,Pinot Noir,Dutton Estate
18090,US,Reserve,91,47.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Geyser Peak
18103,US,Reichel Vineyard,91,48.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Respite
18105,US,Katherine Corkrum,91,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Franc,Spring Valley Vineyard
18109,US,Signature Series,90,37.0,California,Napa Valley,Napa,Cabernet Sauvignon,One Hope
18112,US,Elysium,89,25.0,California,California,California Other,Black Muscat,Quady
18115,US,Canoe Ridge Estate,89,22.0,Washington,Horse Heaven Hills,Columbia Valley,Chardonnay,Chateau Ste. Michelle
18119,US,Double Lariat,89,45.0,California,Napa Valley,Napa,Cabernet Sauvignon,Jamieson Ranch
18122,US,Eisrébe,89,50.0,California,Napa Valley,Napa,Scheurebe,Joseph Phelps
18126,US,Mistral,89,29.0,Washington,Red Mountain,Columbia Valley,Rhône-style Red Blend,Convergence Zone
18141,US,Contrarian,88,125.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Blackbird Vineyards
18143,US,Saunders Vineyard Reserve,88,40.0,California,Carmel Valley,Central Coast,Cabernet Franc,Boëté
18145,US,Apreçiação,88,35.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Coelho
18153,US,Party of Four,88,59.0,California,Paso Robles,Central Coast,Red Blend,HammerSky
18154,US,Hyde Vineyard Belle Cousine,88,66.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,HdV
18155,US,Three Sisters Cuvée,88,22.0,California,Paso Robles,Central Coast,Rhône-style White Blend,Hearst Ranch
18158,US,Brut Rosé,88,30.0,California,Arroyo Grande Valley,Central Coast,Sparkling Blend,Laetitia
18159,US,Arrastre,88,28.0,California,Amador County,Sierra Foothills,Rhône-style Red Blend,Legendre
18163,US,Thérèse Vineyards Griva Vineyard,88,25.0,California,Arroyo Seco,Central Coast,Sauvignon Blanc,Martin Ranch
18164,US,Old Head,88,15.0,California,Dunnigan Hills,Central Valley,Chardonnay,Matchbook
18179,US,Olivet Court,90,48.0,California,Russian River Valley,Sonoma,Pinot Noir,En Garde
18182,US,Estate Bottled,90,32.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Goose Ridge
18187,US,Reserve,90,35.0,New York,Finger Lakes,Finger Lakes,Cabernet Sauvignon,Shaw
18188,US,Envoy,90,38.0,California,Carneros,Napa-Sonoma,Chardonnay,Sonoma-Loeb
18193,US,River Road Ranch,90,32.0,California,Russian River Valley,Sonoma,Syrah,Trione
18199,US,Discoveries,85,10.0,California,California,California Other,Cabernet Sauvignon,Firestone
18201,US,Reserve,85,8.0,California,California,California Other,Cabernet Sauvignon,Oak Grove
18202,US,Souzao,85,25.0,California,Santa Lucia Highlands,Central Coast,Port,Paraiso Vineyards
18203,US,La Barrique,85,22.0,New York,North Fork of Long Island,Long Island,Chardonnay,Peconic Bay Winery
18207,US,Sophie's Rows,85,75.0,California,Oakville,Napa,Bordeaux-style Red Blend,Emilio's Terrace
18216,US,Rockin' H Ranch Vineyards,87,30.0,California,Sonoma Coast,Sonoma,Pinot Noir,Gauthier
18219,US,Old Vines,87,18.0,California,Russian River Valley,Sonoma,Colombard,Y Rousseau
18222,US,XXIII,87,35.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Cave B
18233,US,Zabala Vineyard,86,30.0,California,Arroyo Seco,Central Coast,Chardonnay,Mercy
18234,US,Grandview Vineyard,86,20.0,California,Russian River Valley,Sonoma,Sauvignon Blanc,Paradise Ridge
18235,US,Reserve,86,13.0,California,Lodi,Central Valley,Merlot,Pavillion Crossing
18246,US,Clone 2A,92,58.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Fess Parker
18247,US,JA Ranch,92,45.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Foley
18249,US,Besson Vineyard Old Vine,92,38.0,California,Santa Clara Valley,Central Coast,Grenache,La Marea
18251,US,Buona Terra Vineyard,92,44.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Montemar Wines
18252,US,Estate Reserve La Boheme,92,44.0,California,Sierra Foothills,Sierra Foothills,Bordeaux-style Red Blend,Naggiar
18254,US,Gold Coast Vineyard,92,42.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Point & Line
18256,US,Rincon,92,44.0,California,Arroyo Grande Valley,Central Coast,Chardonnay,Talley
18258,US,Frediani Vineyard,92,30.0,California,Calistoga,Napa,Sauvignon Blanc,Vermeil
18262,US,Mis Pasos,92,48.0,California,Paso Robles,Central Coast,Red Blend,Bodega de Edgar
18263,US,Le Cigare Blanc,92,28.0,California,Central Coast,Central Coast,Rhône-style White Blend,Bonny Doon
18264,US,Blanc de Blancs Méthode Champenoise,92,32.0,California,North Coast,North Coast,Chardonnay,Breathless
18265,US,Larner,92,45.0,California,Ballard Canyon,Central Coast,Grenache,Casa Dumetz
18268,US,Riesling 12 Lake Dana Vineyard,89,30.0,New York,Finger Lakes,Finger Lakes,Riesling,Fox Run
18271,US,Sven & Ole's Reserve,89,60.0,California,California,California Other,Zinfandel,Rock Wall
18272,US,Sierra Mar Vineyard,89,52.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Siduri
18284,US,Rockstar,88,28.0,California,Monterey County,Central Coast,Red Blend,Chateau Lettau
18285,US,Cold Creek Vineyard,88,28.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Chateau Ste. Michelle
18291,US,Boushey Vineyard,88,26.0,Washington,Yakima Valley,Columbia Valley,Grenache Blanc,Syncline
18293,US,Weinbau Vineyard,88,35.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Franc,Januik
18294,US,Celilo,88,33.0,Washington,Washington,Washington Other,Chardonnay,Ken Wright
18295,US,Solomon Hills VIneyard,88,48.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Kenneth Volk
18297,US,Red,91,42.0,Washington,Yakima Valley,Columbia Valley,Bordeaux-style Red Blend,Owen Roe
18309,US,25th Anniversary J Cuvée,91,24.0,California,Russian River Valley,Sonoma,Sparkling Blend,J Vineyards & Winery
18314,US,C'est Syrah Belle,91,30.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Walter Dacon
18315,US,If Six Was Nine Reserve,91,45.0,California,Napa Valley,Napa,Cabernet Sauvignon,World's End
18324,US,Monastrell AKA Mourvèdre,91,25.0,Washington,Yakima Valley,Columbia Valley,Mourvèdre,Michael Florentino
18327,US,Reserve,83,38.0,California,Contra Costa County,Central Coast,Petite Sirah,Hannah Nicole Vineyards
18331,US,Proprietor's Reserve Old Vine,83,10.0,California,California,California Other,Zinfandel,Glen Ellen
18335,US,Mischievous,83,20.0,California,Paso Robles,Central Coast,Zinfandel,Wild Coyote
18336,US,Warnecke Ranch,82,32.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Ancient Oak Cellars
18337,US,Selected Vineyards,82,10.0,California,Central Coast,Central Coast,Merlot,Concannon
18339,US,The Messenger Old Vine,82,17.0,California,Amador County,Sierra Foothills,Zinfandel,Ministry of the Vinterior
18343,US,Secret Blend,82,10.0,California,California,California Other,White Blend,Amberhill
18346,US,Capriccio Italien,82,34.0,California,Paso Robles,Central Coast,Red Blend,Midnight
18348,US,Poggio Alla Pietra Brunello di Sonoma Estate Grown,82,60.0,California,Sonoma Valley,Sonoma,Sangiovese,Petroni
18349,US,Angel Food,82,14.0,California,California,California Other,White Blend,Cupcake
18350,US,Effort,82,27.0,California,Edna Valley,Central Coast,Pinot Noir,Center of Effort
18351,US,Prankster,82,20.0,California,Paso Robles,Central Coast,Merlot,Wild Coyote
18360,US,Brut,87,34.0,New York,Finger Lakes,Finger Lakes,Sparkling Blend,Damiani
18364,US,Black Peak StoneTree Vineyard,87,38.0,Washington,Wahluke Slope,Columbia Valley,Tempranillo,Elevation Cellars
18365,US,Doyle Family Vineyard Unoaked,87,10.0,New York,Finger Lakes,Finger Lakes,Chardonnay,Fox Run
18370,US,Hillview Vineyard,87,30.0,California,Napa Valley,Napa,Chardonnay,Groth
18375,US,Luminous,87,18.0,New York,Finger Lakes,Finger Lakes,Riesling,Anthony Nappa
18377,US,Artz Vineyard Left Blend,87,45.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,Auclair
18381,US,Catherine's Vineyard Estate Grown,87,34.0,California,Los Carneros,Napa-Sonoma,Chardonnay,Bonneau
18399,US,Philanthropist,88,21.0,California,Carmel Valley,Central Coast,Red Blend,Indigené
18403,US,Truffle Hill,88,24.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Left Coast Cellars
18411,US,Lucie,88,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Bacio Divino
18422,US,Quail Hill Vineyard Bliss Blend,91,70.0,California,Russian River Valley,Sonoma,Pinot Noir,Lynmar
18424,US,Les Collines Vineyard,91,28.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Tertulia
18425,US,Barrel 31,91,34.0,California,Santa Cruz Mountains,Central Coast,Pinot Noir,Vine Hill
18430,US,Un-Oaked Sustainable Farming,91,16.0,California,Central Coast,Central Coast,Chardonnay,Sorelle Per Sempre
18431,US,Upper Barn,91,60.0,California,Alexander Valley,Sonoma,Chardonnay,Stonestreet
18435,US,Lot 285,91,24.0,California,Rutherford,Napa,Cabernet Sauvignon,Cameron Hughes
18441,US,Reserve,92,30.0,California,Central Coast,Central Coast,Petite Sirah,Clos LaChance
18446,US,Legacy 1868,92,45.0,California,Amador County,Sierra Foothills,Red Blend,Jessie's Grove
18448,US,Mille Baci Estate Late Harvest,92,46.0,California,Napa Valley,Napa,Pinot Grigio,Luna
18450,US,John Sebastiano Vineyard,92,42.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Point & Line
18452,US,Anderson Ranch,92,42.0,California,Dry Creek Valley,Sonoma,Zinfandel,Quivira
18453,US,Limerick Lane Vineyard,92,58.0,California,Russian River Valley,Sonoma,Zinfandel,Robert Biale
18456,US,Courtney's Vineyard,92,40.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Two Sisters
18459,US,Le Cigare Volant Reserve,92,60.0,California,Central Coast,Central Coast,Rhône-style Red Blend,Bonny Doon
18462,US,Estate Grown,92,30.0,California,Chalone,Central Coast,Grenache,Chalone
18471,US,Rosé of Grenache,86,18.0,California,Edna Valley,Central Coast,Rosé,Tolosa
18483,US,Semi-Dry,86,15.0,New York,Finger Lakes,Finger Lakes,Gewürztraminer,Prejean
18492,US,Red Label,86,25.0,California,Napa County,Napa,Claret,Newton
18495,US,Durell Vineyard,86,39.0,California,Sonoma Valley,Sonoma,Chardonnay,Armida
18496,US,Cuvée M,90,35.0,California,Arroyo Grande Valley,Central Coast,Sparkling Blend,Laetitia
18498,US,Boushey Vineyard Le Midi,90,35.0,Washington,Yakima Valley,Columbia Valley,Grenache,Maison Bleue
18504,US,Planing Mill Red,90,18.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Seven Hills
18505,US,Padrone,90,135.0,California,Napa Valley,Napa,Cabernet Sauvignon,Signorello
18507,US,Derby,90,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Spring Valley Vineyard
18508,US,Lo Scuro,90,20.0,California,Sonoma County,Sonoma,Red Blend,Barber
18511,US,Reserve,90,40.0,California,Mount Veeder,Napa,Cabernet Sauvignon,Courtney Benham
18515,US,Haystack Vineyard,90,60.0,California,Atlas Peak,Napa,Cabernet Sauvignon,Trinchero
18516,US,Amber Ridge Vineyard,90,42.0,California,Russian River Valley,Sonoma,Pinot Noir,Waits-Mast
18519,US,Ethos Reserve,90,25.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Chateau Ste. Michelle
18523,US,Estate Bubbles Sparkling,87,40.0,New York,Finger Lakes,Finger Lakes,Teroldego,Red Tail Ridge
18531,US,Destiny Ridge Vineyard,87,16.0,Washington,Horse Heaven Hills,Columbia Valley,Riesling,Alexandria Nicole
18536,US,Matador,87,22.0,California,Mokelumne River,Central Valley,Merlot,Vino Vargas
18539,US,Private Selection,87,11.0,California,Central Coast,Central Coast,Bordeaux-style Red Blend,Robert Mondavi
18540,US,Roller Girl Pivot Blanc,87,14.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,SuLei
18541,US,Estate,87,18.0,Washington,Lake Chelan,Columbia Valley,Viognier,Tsillan
18543,US,Reserve,87,22.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Canoe Ridge
18549,US,Riverbend Vineyard,87,30.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Franc,Fielding Hills
18559,US,Private Reserve,86,35.0,California,Napa Valley,Napa,Chardonnay,Beringer
18571,US,Old Vines,86,22.0,California,Sonoma County,Sonoma,Zinfandel,St. Francis
18573,US,Santa Barbara Highlands Vineyard,86,35.0,California,Santa Barbara County,Central Coast,Bordeaux-style Red Blend,Nadia
18581,US,Derby Vineyard Fifteen 10 Red,85,28.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Derby
18583,US,Sierra Madre Vineyard,85,35.0,California,Santa Barbara County,Central Coast,Chardonnay,Fess Parker
18584,US,Saddle Up,85,22.0,California,Sonoma Coast,Sonoma,Syrah,Flocchini
18588,US,Stagecoach Vineyard,85,40.0,California,Napa Valley,Napa,Zinfandel,Rock Wall
18590,US,Blend 4,85,20.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Troublemaker by Austin Hope
18596,US,Appellation Series,84,30.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Cru
18616,US,Rosé from,83,15.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Cardwell Hill
18630,US,Caiden's Vineyards,82,14.0,California,California,California Other,Pinot Noir,Block Nine
18638,US,North Highlands Cuvée,90,26.0,California,Santa Lucia Highlands,Central Coast,Pinot Gris,Manzoni
18642,US,Luminus,90,39.0,California,Oak Knoll District,Napa,Chardonnay,Beringer
18643,US,Roger Rose Vineyard,90,28.0,California,Arroyo Seco,Central Coast,Chardonnay,Blair
18646,US,Chicken Ranch Vineyard,90,40.0,California,Rutherford,Napa,Merlot,Trinchero
18658,US,Champoux Vineyard Red Wine,92,33.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Soos Creek
